category,subcategory,brand,product,model,generation,gender,variant,manufacturer_url,manufacturer_status,retailer_urls,NL_available,EU_available,current_status,existing_in_kitletics,kitletics_product_id,evidence,research_status,disposition,disposition_reason
balls,training,Tecnifibre,Tecnifibre Padel Team,Padel Team,current,unisex,training,https://www.tecnifibre.com/en/collections/balles-de-padel,current,https://www.padelmq.com/en-nl/products/tube-van-3-tecnifibre-padel-team-ballen | https://www.tecnifibre.com/en/collections/balles-de-padel,yes,yes,CURRENT,yes,prod-tecnifibre-padel-team,On official Tecnifibre padel balls collection as lively training can,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Tecnifibre,Tecnifibre Padel Tour,Padel Tour,current/limited,unisex,competition,https://www.squashgearpro.com/shop/140-padel-tennis-balls/1907-tecnifibre-padel-tour-padel-balls---1-tube/,unknown,https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/ | https://www.squashgearpro.com/shop/140-padel-tennis-balls/1907-tecnifibre-padel-tour-padel-balls---1-tube/,limited,yes,CURRENT,yes,prod-tecnifibre-padel-tour,Appears in 2026 comparisons; not clearly on current Tecnifibre collection page (Team/X-One are),verified,CATALOGED_CURRENT,Tecnifibre Tour appears alongside Team/X-One in 2026 32-ball comparison as high-touch competition can.
balls,premium,Tecnifibre,Tecnifibre X-One Padel,X-One,current,unisex,premium,https://www.tecnifibre.com/en/collections/balles-de-padel,current,https://www.extreme-tennis.eu/tecnifibre-padel-balls/22294-tecnifibre-x-one-padel-3-balls-can.html | https://www.padelnuestro.com/uk/padel-balls-uk,limited,yes,CURRENT,no,prod-tecnifibre-x-one,Official Tecnifibre site lists X-One as comfortable/durable premium; EU specialist stock,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,control,Tretorn,Tretorn Serie+ Padel Control,Serie+ Padel Control,current,unisex,control,https://www.tretorn.eu/gb/serie-padel-control-padel-ball-men-women-474481070,limited,https://www.tretorn.eu/gb/serie-padel-control-padel-ball-men-women-474481070,unknown,limited,CURRENT_LIMITED,no,prod-tretorn-serie-padel-control,Official Tretorn soft-core control model; official page often OOS,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Tretorn,Tretorn Serie+ Padel Tour,Serie+ Padel Tour,current,unisex,speed,https://www.tretorn.eu/gb/serie-padel-tour-padel-ball-men-women-474470070,current,https://padelshop.com/nl/collections/padelballen | https://www.tretorn.eu/gb/serie-padel-tour-padel-ball-men-women-474470070,yes,yes,CURRENT,no,prod-tretorn-serie-padel-tour,Official Tretorn TRI-TEC high-speed ball; NL Padelshop stock,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Varlion,Varlion Summum Ball,Summum,,unisex,,https://www.varlion.com,current,,unknown,yes,CURRENT,no,,Investigate Varlion ball range on ES specialists,verified,DUPLICATE,Generic 'Summum Ball' stub maps to official Summum Pro W (and sibling Summum Pro S). Replace stub; catalog concrete Pro W/Pro S SKUs.
balls,control,Varlion,Varlion Summum Pro S,Summum Pro S,,unisex,,https://www.varlion.com/gb/balls/,current,https://www.varlion.com/gb/balls/,unknown,yes,CURRENT,yes,prod-varlion-summum-pro-s,Official Varlion balls page lists Summum Pro S alongside Summum Pro W as distinct current SKUs (pressure/condition siblings).,verified,CATALOGED_CURRENT,Confirmed official sibling of Summum Pro W.
balls,fast,Varlion,Varlion Summum Pro W,Summum Pro W,,unisex,,https://www.varlion.com/gb/padel/balls/summum-pro-w-ball-box-24-units.html,current,https://www.varlion.com/gb/balls/,unknown,yes,CURRENT,yes,prod-varlion-summum-pro-w,Official Summum Pro W (BALLPA200100306) — higher pressure for sea-level/cold; Mendoza/Madrid Premier Padel history.,verified,CATALOGED_CURRENT,Resolves Varlion Summum stub.
balls,fast,Volt,Volt Premium,Premium,current,unisex,fast/competition-training,https://www.voltpadel.com/shop/products/p/premium-padel-balls,current,https://padelshop.com/nl/collections/padelballen | https://www.voltpadel.com/shop/products/p/premium-padel-balls,yes,yes,CURRENT,no,prod-ball-rescuer-premium,Official Volt Premium; NL Padelshop lists Volt in ball assortment,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,competition,Wilson,Wilson Premier Padel,Premier Padel,current,unisex,standard/control,https://www.wilson.com/en-us/product/premier-padel-speed-3-ball-can-wr8908500,current,https://padelshop.com/nl/products/wilson-premier-padel-balls-1-can | https://www.padelmq.com/en-eu/products/wilson-premier-padel-speed-box-24,yes,yes,CURRENT,no,prod-wilson-premier-padel,Official Premier Padel standard can; control sibling of Premier Speed; strong NL stock,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Wilson,Wilson Premier Padel Speed,Premier Padel Speed,current,unisex,speed,https://www.wilson.com/en-us/product/premier-padel-speed-3-ball-can-wr8908500,current,https://www.tenniswarehouse-europe.com/Wilson_Premier_Padel_Speed_3_Ball_Bi-Pack_/descpageWILPADS-WPBPREPADBP-EN.html | https://padelshop.com/nl/collections/padelballen,yes,yes,CURRENT,yes,prod-wilson-padel-premier-speed,Official Premier Padel Speed can; New Dura-Weave; cold/slow-court positioning,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,club,Wilson,Wilson Rush 100,Rush 100,current,unisex,value/club,https://www.newitts.com/wilson-padel-rush-100-padel-balls,current,https://www.newitts.com/wilson-padel-rush-100-padel-balls | https://padel-magazine.co.uk/Guide-and-comparison-2025%3A-How-to-choose-your-padel-ball-from-32-options/,limited,yes,CURRENT,no,prod-wilson-rush-100,Still in 2026 market comparisons and EU retail; value/faster general-purpose vs Premier pair,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
balls,fast,Wilson,Wilson X3 / Performance Speed,X3 Performance Speed,previous,unisex,speed,https://mas.wilson.com/products/wilson-padel-x3-performance-balls-3-balls-per-can-wr8900801001,limited,https://www.testfakta.com/sites/default/files/2023-08/Padel%20balls%20%28ENG%29%5B21%5D.pdf,unknown,limited,PREVIOUS_GENERATION,no,,Pre-Premier X3 Performance Speed line; largely replaced by Premier Padel / Speed naming in EU,verified,CONFIRMED_PREVIOUS,Previous-generation inventory row; not current market discovery.
grips,other,4ON,TotalGrip Spray,TotalGrip,current,unisex,100–200 ml anti-slip spray (enhancer not wrap),https://www.4on.store/products/totalgrip/4on-totalgrip-spray,current,https://www.4on.store/products/totalgrip/4on-totalgrip-spray|https://www.padelmq.com/en-eu/collections/%F0%9F%8E%BE-racket-accessoires,yes,yes,CURRENT,no,prod-4on-totalgrip,Grip enhancer spray (Tapia ambassadors); PadeLMQ stocks. Subcategory=other/enhancer — not an overgrip wrap.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Adidas,Adidas Padel Overgrip,Overgrip,,unisex,,,current,,unknown,yes,CURRENT,yes,prod-adidas-padel-overgrip,Existing draft row,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Adidas,Perforated Overgrip X3,Perforated / AC2BA1WH,current,unisex,white microperforated; 3-pack,https://www.adidas.com,current,https://padel-spain.es/gb/accesories-of-paddle/214712-adidas-perforated-overgrip-3-pack-white-8436548248185.html|https://padellifeshop.com/product/adidas-overgrip-perforated-x3-white/,yes,yes,CURRENT,no,prod-adidas-perforated-ac2ba1wh,Confirms Adidas padel perforated 3-pack identity for vague Kitletics adidas-padel-overgrip draft.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Adidas,Tacky Feeling Overgrip,Tacky Feeling,current,unisex,white; 3-pack,https://www.adidas.com,current_retail,https://padellifeshop.com/product/adidas-overgrip-perforated-x3-white/,likely,yes,CURRENT,yes,prod-adidas-tacky-feeling,Some retailers label Adidas padel overgrips Tacky Feeling — may be same or adjacent SKU to Perforated; collapse if identical EAN.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Babolat,Pro Response,Pro Response,current,unisex,x3; ~0.45 mm thin tacky,https://www.babolat.com/gb/pro-response-x3/653048.html,current,https://www.babolat.com/gb/pro-response-x3/653048.html,yes,yes,CURRENT,yes,prod-babolat-pro-response,Thin high-absorption overgrip used across racket sports including padel. Kitletics seeded.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Babolat,Pro Tour,Pro Tour,current,unisex,x3; comfort cushion overgrip,https://www.babolat.com,current_retail,https://padelmad.co.uk/equipment/accessories/best-padel-overgrips-2026-complete-uk-buyers-guide/,yes,yes,CURRENT,no,prod-babolat-pro-tour,Comfort-first Babolat overgrip frequently shortlisted 2026 guides; distinct from Pro Response thickness/feel.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,replacement,Babolat,Syntec Pro,Syntec Pro,current,unisex,1 unit; ~1.9 mm replacement base,https://www.babolat.com/us/syntec-pro/670051.html,current,https://www.babolat.com/us/syntec-pro/670051.html,yes,yes,CURRENT,yes,prod-babolat-syntec-pro,Replacement base grip sticky/traction; Kitletics prod-babolat-syntec-pro.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,replacement,Babolat,Syntec Team / Syntec Grip,Syntec Team,current,unisex,1 unit; softer Syntec family,https://www.babolat.com,current_retail,https://www.babolat.com,likely,yes,CURRENT,yes,prod-babolat-syntec-team,Softer Syntec replacement sibling commonly stocked with Syntec Pro — verify exact padel-facing SKU name.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Babolat,VS Original,VS Original,current,unisex,white; ~0.43 mm thinnest; x1/x3,https://www.babolat.com,current,https://tennisshot.gr/en-gb/babolat-vs-original-white-x1-padel,yes,yes,CURRENT,no,prod-babolat-vs-original,Thinnest Babolat overgrip; dry feel / minimal size change. Strong tennis-crossover SKU on padel shelves.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Black Crown,Perforated Overgrip,Black Crown Perforated,current,unisex,3/12/100 packs,https://blackcrownpadel.com,current_retail,https://www.time2padel.com/,yes,yes,CURRENT,yes,prod-black-crown-black-crown-perforated,Value Spanish brand overgrips common on Time2Padel/Padelmania; pack sizes not split.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Bullpadel,Bullpadel Comfort Overgrip,Comfort Overgrip,,unisex,,,current,,unknown,yes,CURRENT,no,prod-bullpadel-comfort-overgrip,Investigate full Bullpadel grip SKUs beyond HaC,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Bullpadel,Bullpadel GB-1608 / HaC Overgrip,HaC,,unisex,,,current,,unknown,yes,CURRENT,yes,prod-bullpadel-gb1200,Existing HaC overgrip,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Bullpadel,GB-1705 / GB series colors,GB-1705,current,unisex,colored overgrips; 3-packs,https://www.bullpadel.com,current,https://www.bullpadel.com/gb/1580-grip-bullpadel-gb1201-box-50.html,yes,yes,CURRENT,yes,prod-bullpadel-gb-1705,Colored Bullpadel overgrip SKUs in accessories range; commercially secondary to HaC/GB1201 — keep one representative color line if cataloging.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Bullpadel,GB1201 Perforated,GB1201,current,unisex,black/white; micro-perforated; 3-pack and box-50,https://www.bullpadel.com/gb/1580-grip-bullpadel-gb1201-box-50.html,current,https://www.bullpadel.com/gb/1580-grip-bullpadel-gb1201-box-50.html,yes,yes,CURRENT,no,prod-bullpadel-gb1201,Perforated dry-touch sibling to HaC; box-50 club pack — note pack size only do not split SKU.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Bullpadel,HaC / GB1200,GB1200 HaC,current,unisex,white; 3-pack (+ club boxes),https://www.bullpadel.com,current,https://www.zonadepadel.uk/bullpadel/1390-overgrips-gb1200-blancos.html|https://www.padelmq.com/en/products/bullpadel-overgrips-white,yes,yes,CURRENT,no,prod-bullpadel-gb1200-hac,Absorption-first padel HaC wrap; Kitletics prod-bullpadel-gb1200 (slug bullpadel-hac-overgrip).,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Drop Shot,Club,Club,current,unisex,multicolor value; 3-pack (+60),https://www.drop-shot.com,current,https://www.padelnuestro.com/int/3-pack-of-drop-shot-club-overgrips|https://www.tradeinn.com/smashinn/en/drop-shot-club-padel-overgrip-60-units/137831704/p,yes,yes,CURRENT,no,prod-drop-shot-club,Club value Drop Shot overgrip; bulk packs noted.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Drop Shot,Drop Shot Super Dry Overgrip,Super Dry,,unisex,,,current,,limited,yes,CURRENT,yes,prod-drop-shot-super-dry,Drop Shot Super Dry — absorbent sibling of Super Tacky in EU grip ranges.,verified,CATALOGED_CURRENT,Drop Shot overgrip range.
grips,overgrip,Drop Shot,Super Tacky,Super Tacky,current,unisex,perforated tacky; 3-pack (+60 tub),https://www.drop-shot.com,current,https://pace-shop.be/en/products/padel-accessoires-dropshot-pro-elite-3-pcs|https://www.padelnuestro.com/uk/tub-of-drop-shot-super-tacky-x60-overgrips-30041-p,yes,yes,CURRENT,no,prod-drop-shot-super-tacky,BE/NL shipping evidence (pace-shop.be); tacky micro-perforated. Bulk tub not separate product.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Enebe,Lisos / Smooth Overgrip,Enebe Smooth,current,unisex,white; 3-pack,https://enebepadel.com,current,https://www.time2padel.com/en/paddle-accessories/31538-head-antishock-skin-padel-288503-head-726423569015.html,yes,yes,CURRENT,no,prod-enebe-enebe-smooth,Enebe 3-pack smooth white overgrips stocked with protectors.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,replacement,Head,HEAD Hydrosorb Replacement Grip,Hydrosorb,,unisex,,,current,,unknown,yes,CURRENT,yes,prod-head-hydrosorb,Existing replacement grip,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Head,HEAD Prestige Pro Overgrip,Prestige Pro,,unisex,,,current,,unknown,yes,CURRENT,no,prod-head-prestige-pro,Common HEAD tennis/padel overgrip SKU — verify padel listing,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Head,HEAD Xtreme Soft Overgrip,Xtreme Soft,,unisex,,,current,,unknown,yes,CURRENT,yes,prod-head-xtreme-soft,Existing,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,replacement,HEAD,Hydrosorb / Hydrosorb Comfort,Hydrosorb Comfort,current,unisex,black; 1 unit; ~2.1 mm thick class,https://www.head.com,current_retail,https://tennisshot.gr/en-gb/head-hydrosorb-comfort-replacement-grip-black,yes,yes,CURRENT,no,prod-head-hydrosorb-comfort,Base/replacement grip not overgrip; thickest Hydrosorb Comfort cushion. Kitletics prod-head-hydrosorb still draft (weak PDP).,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,replacement,HEAD,Hydrosorb Pro / Sensation,Hydrosorb family,current,unisex,thinner Hydrosorb siblings vs Comfort,https://www.head.com,current_retail,https://tennisshot.gr/,likely,yes,CURRENT,yes,prod-head-hydrosorb-family,Hydrosorb line has multiple thicknesses — catalog Comfort as primary; add Pro/Sensation only if distinct EU SKUs confirmed.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,HEAD,Padel Pro (smooth),Padel Pro,current,unisex,white; multipacks common,https://www.head.com,current_retail,https://www.padelkiwi.com/en-lt/products/starvie-overgrips-tacky-touch-box-25,yes,yes,CURRENT,yes,prod-head-padel-pro,Smooth padel Pro overgrip line stocked EU specialists alongside perforated sibling — keep as separate model family from Xtreme Soft.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,HEAD,Padel Pro Perforated,Padel Pro Perforated,current,unisex,black; perforated padel overwrap,https://www.head.com/product/padel-pro-perforated-285701,current_listed,https://www.head.com/product/padel-pro-perforated-285701,likely,yes,CURRENT,yes,prod-head-padel-pro-perforated,HEAD padel-native perforated overwrap (comfort + tack + sweat). Manufacturer page referenced 2026; re-verify live PDP (404 intermittent). | Official HEAD Padel Pro Perforated PDP.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,HEAD,Xtreme Soft,Xtreme Soft / XtremeSoft,current,unisex,white/black/colors; 1-unit and multipacks,https://www.head.com,current,https://www.padelmq.com/en-nl/products/head-xtreme-soft-overgrip-wit|https://padel.how/equipment/overgrip/head-xtremesoft-overgrip-review/,yes,yes,CURRENT,no,prod-head-xtreme-soft-xtremesoft,Soft tacky elastomer ~0.5–0.6 mm with large perforations; Kitletics prod-head-xtreme-soft (slug head-xtreme-soft-overgrip).,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,Hesacore,Carbon Grip,Carbon,current,unisex,stiff carbon-filament feedback,https://shop.hesacore.com/products/padel-hesacore-carbon-grip,current,https://shop.hesacore.com/products/padel-hesacore-carbon-grip|https://www.zonadepadel.uk/bullpadel/10149-grip-hesacore-carbon-bullpadel.html|https://padelmarket.com/en-gb/products/bullpadel-hesacore-carbon-tour-grip-black,yes,yes,CURRENT,no,prod-hesacore-carbon,Stiff/pro Hesacore; also sold co-branded Bullpadel Hesacore Carbon — same system family.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,Hesacore,Gel Grip,Gel,current,unisex,softest / max vibration cushion,https://shop.hesacore.com/products/padel-hesacore-tour-grip-gel,current,https://shop.hesacore.com/products/padel-hesacore-tour-grip-gel|https://www.padelmq.com/en-eu/products/hesacore-tour-grip-gel,yes,yes,CURRENT,no,prod-hesacore-gel,Distinct Gel material SKU — commercially meaningful vs Tour; do not collapse into single Hesacore product.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,Hesacore,Hesacore Pro / Carbon Grip,Pro Carbon,,unisex,,https://hesacore.com/,current,,unknown,yes,CURRENT,no,prod-hesacore-pro-carbon,Firmer Pro/Carbon Hesacore,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,Hesacore,Hesacore Tour Grip,Tour,,unisex,,https://hesacore.com/,current,,unknown,yes,CURRENT,no,prod-hesacore-tour,Flagship ergonomic undergrip; existing catalog maps here,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,Hesacore,Hesacore Tour W,Tour W,,women,,https://hesacore.com/,current,,unknown,yes,CURRENT,no,prod-hesacore-tour-w,Women’s hand sizing Tour W,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,Hesacore,Pink / Women's Grip,Pink / W,current,women,smaller-hand / lighter positioning,https://shop.hesacore.com,current,https://shop.hesacore.com/products/padel-hesacore-tour-grip-gel,yes,yes,CURRENT,no,prod-hesacore-pink-w,Women/Pink Hesacore size/feel fork listed in Hesacore padel collection.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,Hesacore,Tour Grip (Classic),Tour / Original,current,unisex,S/M sizes; silicone blend honeycomb sleeve,https://eu.hesacore.com/products/padel-hesacore-tour-grip,current,https://eu.hesacore.com/products/padel-hesacore-tour-grip|https://www.padelmq.com/en-nl/products/hesacore-grip,yes,yes,CURRENT,no,prod-hesacore-tour-original,Flagship ergonomic undergrip; Kitletics prod-hesacore-padel currently conflates family — recommend splitting variants.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Joma,Club Cushion,Club Cushion,current_or_clearance,unisex,fluor orange and colors; 3-pack resin front,https://www.joma-sport.com,current_retail,https://www.zonadepadel.com/joma/8683-overgrip-joma-club-cuhsion-orange-fluor.html,likely,yes,CURRENT,yes,prod-joma-club-cushion,Zona listing marks deprecated alternatives — keep as aging Joma line; verify 2025/26 replacement before Best guides. | Joma Club Cushion overgrip on Zona.,verified,CATALOGED_CURRENT,Onboarded from brand×category discovery.
grips,overgrip,Kuikma,Kuikma Padel Overgrip,Overgrip,,unisex,,,current,,unknown,yes,CURRENT,yes,prod-kuikma-overgrip,Existing,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Kuikma,Padel Overgrip Antislip,Antislip,current,unisex,white/yellow; Decathlon NL listings,https://www.decathlon.nl,current_retail,https://padelracketnation.nl/producten/overgrip-adce,yes,yes,CURRENT,yes,prod-kuikma-antislip,Distinct Decathlon antislip naming vs Pro/Adherence on NL aggregator — confirm if separate SKU or rename.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Kuikma,Padel Overgrip Pro / Adherence,Overgrip Pro / Adherence,current,unisex,white/yellow; ~0.6–0.65 mm perforated PU; Decathlon packs,https://www.decathlon.com,current,https://www.decathlon.sg/p/padel-overgrip-pro-kuikma-8981669.html|https://padel.how/equipment/overgrip/kuikma-padel-adherence-overgrip-review/|https://padelracketnation.nl/producten/overgrip-adce,yes,yes,CURRENT,no,prod-kuikma-overgrip-pro-adherence,Decathlon NL value staple; Kitletics prod-kuikma-overgrip. Adherence/Pro naming variants — treat as one family unless EANs diverge.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,Nox,Custom Grip,Custom Grip,current,unisex,handle relief sleeve; replaces base grip,https://noxsport.com,current,https://www.stockpadel.com/blog/en/comparison-hesacore-vs-nox-custom-grip/,yes,yes,CURRENT,no,prod-nox-custom-grip,Ergonomic raised custom grip system competing with Hesacore; not an overgrip. Distinct product job.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Nox,Luxury Pro Grip,Luxury Pro,current,unisex,3-pack; all-round,https://noxsport.com,current_retail,https://padeli.com/best-padel-grips-overgrips-2026/,likely,yes,CURRENT,yes,prod-nox-luxury-pro,Buyer-guide cited Luxury Pro as Nox premium overgrip tier — confirm exact manufacturer naming vs Pro/H-Dri before publish.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Nox,NOX H-Dri Overgrip,H-Dri,,unisex,packs collapsed,https://padelmad.co.uk/equipment/accessories/best-padel-grips-sweaty-hands-2026/,current,https://padelmad.co.uk/equipment/accessories/best-padel-grips-sweaty-hands-2026/,limited,yes,CURRENT,yes,prod-nox-h-dri,Distinct moisture-absorbing NOX overgrip vs Pro; cited in 2026 sweaty-hands guide.,verified,CATALOGED_CURRENT,Nox grip range completion beyond Pro.
grips,overgrip,Nox,Pro Overgrip,Pro Overgrip,current,unisex,white perforated; 1/3/5 packs (also club cans),https://noxsport.com,current,https://www.padelmq.com/en-nl/products/nox-pro-overgrip-wit-3-pack|https://www.padelmq.com/en/products/nox-pro-overgrip-white,yes,yes,CURRENT,yes,prod-nox-pro-overgrip,Padel-native absorbent Pro wrap; Kitletics already seeded. Pack tiers noted not split.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Pro Elite / House,Premium Perforated,Pro Elite Premium Perforated,current,unisex,white; 0.6 mm; single/box-60,https://www.padelmq.com,current_retail,https://www.padelmq.com/en-nl/products/pro-elite-premium-perforated-white-overgrip-buy-individually,yes,yes,UNKNOWN,no,,NL-facing PadeLMQ house/private-label premium perforated overgrip — commercially relevant for NL price ladder. | House/private-label brand — confirm manufacturer identity before cataloging,verified,NOT_COMMERCIALLY_MEANINGFUL,PadeLMQ/private-label house overgrip — not a manufacturer brand for Kitletics market model. Exclude from brand catalog scope.
grips,overgrip,ShockOut,Premium / Soft Overgrip,ShockOut Overgrip,current,unisex,multicolor perforated; x1 and x12 bags,https://www.shockout.es,current,https://padelmania.com/en/padel-accesaios/25918-protector-and-overgrip-shockout-100-0062-shockout-padel-765066747190.html,yes,yes,CURRENT,no,prod-shockout-shockout-overgrip,ShockOut soft absorbent overgrips; often bundled with protector blister 100-0062.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,other,ShockOut,Protector + Overgrip Combo,100-0062 Combo,current,unisex,protector tape + random-color overgrip blister,https://www.shockout.es,current,https://www.time2padel.com/en/padel-accessories/25826-protection-tape-and-overgrip-shockout-100-0062-shockout-padel-765066747190.html,yes,yes,CURRENT,no,prod-shockout-100-0062-combo,Combo blister is commercial SKU; classify grip-side as accessory-bundle or dual-list — do not invent separate pack counts.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,ergonomic,ShockOut,ShockOut Grip System,ShockOut,,unisex,,https://shockoutpadel.com,current,,unknown,yes,CURRENT,no,prod-shockout-shockout,Ergonomic grip system brand active in padel EU,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Siux,Elite,Elite,current,unisex,black smooth; 3-pack PU+PET,https://siuxpadel.com,current,https://padelmania.com/en/padel-accesaios/30708-3-pack-blister-overgrip-siux-elite-black-siux-8436625200594.html,yes,yes,CURRENT,no,prod-siux-elite,Siux padel Elite overgrip 3-pack widely stocked ES/EU specialists.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Siux,Siux Elite Overgrip,Elite Overgrip,,unisex,,,current,,limited,yes,CURRENT,yes,prod-siux-elite-overgrip,Complete Siux grip range,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,StarVie,StarVie Premier Soft Overgrip,Premier Soft,,unisex,,,current,,limited,yes,CURRENT,yes,prod-starvie-premier-soft,StarVie Premier Soft — soft sibling of Tacky Touch.,verified,CATALOGED_CURRENT,StarVie overgrip range.
grips,overgrip,StarVie,Tacky Touch,Tacky Touch,current,unisex,white/black smooth tacky; 3-pack and box-25,https://www.starvie.com,current,https://www.padelkiwi.com/en-lt/products/starvie-overgrips-tacky-touch-box-25|https://www.tradeinn.com/smashinn/en/star-vie-tacky-touch-padel-overgrip-25-units/142482937/p,yes,yes,CURRENT,no,prod-starvie-tacky-touch,High-tack StarVie overgrip; club box-25 noted not split.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Tecnifibre,Contact Pro,Contact Pro,current,unisex,tacky durable alternative,https://www.tecnifibre.com,current_retail,https://www.padelreference.com/,likely,yes,CURRENT,yes,prod-tecnifibre-contact-pro,Cited as tacky Tecnifibre alternative to Players Pro Feel — verify live EU listing.,likely,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
grips,overgrip,Tecnifibre,Players Pro Feel,Players Pro Feel,current,unisex,white/lime/yellow; 0.60 mm Hydrocell; 3-pack and 30-pack,https://www.tecnifibre.com,current,https://www.padelreference.com/en/padel-accessories/p/tecnifibre-player-pro-feel-yellow-overgrips-x3|https://www.tiendapadelpoint.com/en/overgrips-tecnifibre-players-pro-feel-lima-3-unidades-en|https://www.padelnuestro.com/pt/pack-30-overgrips-tecnifibre-players-pro-feel,yes,yes,CURRENT,no,prod-tecnifibre-players-pro-feel,Fast-absorption Hydrocell padel/tennis overgrip; bulk 30 noted not split.,verified,CATALOGED_CURRENT,In researched verified/likely inventory and kept in canonical catalog.
